Day,Year,Lhat,SE,Lower,Upper,sigmaPred,loPred,upPred
780,2.13698630136986,65.4797904207232,0.436224986462481,64.6248051581003,66.3347756833462,2.57759899010335,60.4277892335339,70.5317916079126
781,2.13972602739726,65.4973997819743,0.437347231731474,64.6402149590423,66.3545846049063,2.5791752926937,60.4423090984791,70.5524904654695
782,2.14246575342466,65.5149700722581,0.438470298041644,64.655584079806,66.3743560647103,2.58075255925472,60.4567880031093,70.573152141407
783,2.14520547945205,65.5325013782639,0.439594173350052,64.6709126306841,66.3940901258436,2.58233079037593,60.4712260329582,70.5937767235695
784,2.14794520547945,65.5499937864883,0.440718845685277,64.6862007216371,66.4137868513395,2.5839099866472,60.4856232733664,70.6143642996102
785,2.15068493150685,65.5674473832363,0.441844303147045,64.7014484622939,66.4334463041787,2.58549014865874,60.4999798094821,70.6349149569905
786,2.15342465753425,65.5848622546213,0.44297053390586,64.7166559619533,66.4530685472893,2.58707127700116,60.514295726261,70.6554287829816
787,2.15616438356164,65.6022384865656,0.444097526202631,64.7318233295851,66.4726536435461,2.58865337226539,60.5285711084673,70.6759058646639
788,2.15890410958904,65.6195761648009,0.445225268348302,64.7469506738311,66.4922016557708,2.59023643504275,60.5428060406737,70.6963462889282
789,2.16164383561644,65.6368753748688,0.446353748723482,64.7620381030063,66.5117126467312,2.59182046592492,60.5570006072621,70.7167501424754
790,2.16438356164384,65.6541362021207,0.447482955778078,64.7770857251002,66.5311866791413,2.59340546550391,60.5711548924237,70.7371175118177
791,2.16712328767123,65.6713587317192,0.448612878030915,64.7920936477777,66.5506238156606,2.59499143437214,60.5852689801598,70.7574484832785
792,2.16986301369863,65.6885430486374,0.44974350406938,64.8070619783806,66.5700241188942,2.59657837312236,60.599342954282,70.7777431429928
793,2.17260273972603,65.7056892376603,0.450874822549042,64.8219908239283,66.5893876513923,2.59816628234769,60.6133768984125,70.7980015769081
794,2.17534246575342,65.7227973833845,0.452006822193292,64.8368802911192,66.6087144756497,2.59975516264161,60.6273708959849,70.8182238707841
795,2.17808219178082,65.739867570219,0.453139491792966,64.851730486332,66.628004654106,2.60134501459796,60.6413250302441,70.8384101101938
796,2.18082191780822,65.7568998823855,0.454272820205984,64.8665415156263,66.6472582491447,2.60293583881097,60.6552393842474,70.8585603805235
797,2.18356164383562,65.7738944039189,0.455406796356984,64.8813134847444,66.6664753230933,2.6045276358752,60.6691140408642,70.8786747669735
798,2.18630136986301,65.7908512186675,0.456541409236949,64.8960464991119,66.6856559382231,2.60612040638559,60.6829490827768,70.8987533545582
799,2.18904109589041,65.8077704102937,0.45767664790285,64.9107406638391,66.7048001567483,2.60771415093744,60.6967445924809,70.9187962281066
800,2.19178082191781,65.8246520622743,0.458812501477273,64.9253960837221,66.7239080408265,2.60930887012641,60.7105006522856,70.938803472263
801,2.19452054794521,65.8414962579007,0.459948959148063,64.9400128632438,66.7429796525576,2.61090456454854,60.7242173443143,70.9587751714871
802,2.1972602739726,65.8583030802797,0.461086010167959,64.9545911065752,66.7620150539841,2.61250123480021,60.7378947505048,70.9787114100545
803,2.2,65.8750726123335,0.462223643854227,64.9691309175763,66.7810143070906,2.61409888147818,60.7515329526098,70.9986122720571
804,2.2027397260274,65.8918049368004,0.463361849588305,64.9836323997975,66.7999774738034,2.61569750517958,60.7651320321972,71.0184778414037
805,2.20547945205479,65.9085001362354,0.464500616815442,64.9980956564805,66.8189046159903,2.6172971065019,60.7786920706507,71.03830820182
806,2.20821917808219,65.9251582930098,0.465639935044335,65.0125207905593,66.8377957954602,2.61889768604298,60.7922131491703,71.0581034368493
807,2.21095890410959,65.9417794893125,0.466779793846779,65.0269079046618,66.8566510739632,2.62049924440105,60.805695348772,71.077863629853
808,2.21369863013699,65.9583638071501,0.467920182857301,65.0412571011103,66.8754705131898,2.62210178217469,60.8191387502894,71.0975888640107
809,2.21643835616438,65.9749113283469,0.469061091772811,65.0555684819231,66.8942541747706,2.62370529996285,60.8325434343728,71.1172792223209
810,2.21917808219178,65.991422134546,0.470202510352247,65.0698421488152,66.9130021202767,2.62530979836485,60.8459094814907,71.1369347876012
811,2.22191780821918,66.0078963072091,0.471344428416218,65.0840782031997,66.9317144112185,2.62691527798038,60.8592369719295,71.1565556424887
812,2.22465753424658,66.0243339276173,0.472486835846656,65.0982767461886,66.9503911090461,2.62852173940948,60.8725259857942,71.1761418694405
813,2.22739726027397,66.0407350768715,0.473629722586463,65.1124378785943,66.9690322751486,2.63012918325257,60.8857766030087,71.1956935507343
814,2.23013698630137,66.0570998358922,0.474773078639164,65.1265617009303,66.9876379708542,2.63173761011044,60.8989889033163,71.2152107684682
815,2.23287671232877,66.0734282854209,0.475916894068555,65.1406483134123,67.0062082574294,2.63334702058423,60.9121629662799,71.2346936045618
816,2.23561643835616,66.0897205060195,0.47706115899836,65.1546978159598,67.0247431960792,2.63495741527548,60.9252988712828,71.2541421407562
817,2.23835616438356,66.1059765780714,0.478205863611884,65.1687103081962,67.0432428479465,2.63656879478606,60.9383966975285,71.2735564586142
818,2.24109589041096,66.1221965817816,0.479350998151671,65.182685889451,67.0617072741122,2.63818115971822,60.9514565240418,71.2929366395214
819,2.24383561643836,66.1383805971771,0.480496552919157,65.1966246587599,67.0801365355943,2.63979451067461,60.9644784296684,71.3122827646859
820,2.24657534246575,66.1545287041075,0.481642518274331,65.2105267148666,67.0985306933484,2.6414088482582,60.977462493076,71.331594915139
821,2.24931506849315,66.170640982245,0.482788884635401,65.2243921562233,67.1168898082666,2.64302417307235,60.9904087927544,71.3508731717355
822,2.25205479452055,66.1867175110851,0.483935642478445,65.2382210809921,67.1352139411781,2.64464048572081,61.0033174070158,71.3701176151544
823,2.25479452054795,66.2027583699471,0.485082782337084,65.2520135870459,67.1535031528482,2.64625778680766,61.0161884139954,71.3893283258988
824,2.25753424657534,66.218763637974,0.48623029480214,65.2657697719695,67.1717575039785,2.64787607693738,61.0290218916515,71.4085053842965
825,2.26027397260274,66.2347333941335,0.487378170521306,65.2794897330607,67.1899770552063,2.6494953567148,61.0418179177664,71.4276488705006
826,2.26301369863014,66.2506677172178,0.488526400198814,65.2931735673312,67.2081618671045,2.65111562674514,61.054576569946,71.4467588644896
827,2.26575342465753,66.2665666858446,0.489674974595102,65.3068213715076,67.2263120001816,2.65273688763396,61.0672979256211,71.465835446068
828,2.26849315068493,66.2824303784569,0.490823884526487,65.3204332420329,67.2444275148809,2.65435913998723,61.0799820620472,71.4848786948666
829,2.27123287671233,66.2982588733238,0.491973120864835,65.3340092750669,67.2625084715806,2.65598238441126,61.0926290563049,71.5038886903426
830,2.27397260273973,66.3140522485406,0.493122674537238,65.3475495664876,67.2805549305937,2.65760662151273,61.1052389853005,71.5228655117807
831,2.27671232876712,66.3298105820295,0.494272536525689,65.3610542118919,67.2985669521671,2.65923185189872,61.1178119257663,71.5418092382927
832,2.27945205479452,66.3455339515397,0.495422697866758,65.3745233065972,67.3165445964822,2.66085807617664,61.130347954261,71.5607199488185
833,2.28219178082192,66.361222434648,0.496573149651272,65.3879569456419,67.3344879236541,2.66248529495432,61.14284714717,71.579597722126
834,2.28493150684932,66.3768761087588,0.497723883023994,65.4013552237864,67.3523969937313,2.66411350883991,61.155309580706,71.5984426368117
835,2.28767123287671,66.3924950511052,0.498874889183308,65.4147182355145,67.3702718666959,2.66574271844198,61.167735330909,71.6172547713014
836,2.29041095890411,66.4080793387485,0.500026159380901,65.428046075034,67.3881126024629,2.66737292436943,61.1801244736471,71.6360342038498
837,2.29315068493151,66.4236290485792,0.501177684921446,65.441338836278,67.4059192608804,2.66900412723157,61.1924770846166,71.6547810125419
838,2.2958904109589,66.4391442573174,0.502329457162297,65.4545966129057,67.4236919017291,2.67063632763805,61.2047932393425,71.6734952752923
839,2.2986301369863,66.4546250415126,0.503481467513166,65.4678194983034,67.4414305847218,2.67226952619891,61.2170730131788,71.6921770698464
840,2.3013698630137,66.4700714775447,0.504633707435825,65.4810075855856,67.4591353695039,2.67390372352456,61.229316481309,71.7108264737804
841,2.3041095890411,66.4854836416241,0.505786168443791,65.4941609675958,67.4768063156525,2.67553892022579,61.2415237187464,71.7294435645019
842,2.30684931506849,66.5008616097921,0.506938842102022,65.5072797369077,67.4944434826765,2.67717511691376,61.2536948003343,71.7480284192499
843,2.30958904109589,66.5162054579211,0.508091720026612,65.520363985826,67.5120469300163,2.67881231419999,61.2658298007468,71.7665811150955
844,2.31232876712329,66.5315152617156,0.509244793884488,65.5334138063874,67.5296167170437,2.68045051269639,61.2779287944887,71.7851017289424
845,2.31506849315068,66.5467910967115,0.510398055393111,65.5464292903618,67.5471529030613,2.68208971301524,61.2899918558963,71.8035903375268
846,2.31780821917808,66.5620330382778,0.511551496320172,65.5594105292526,67.5646555473029,2.6837299157692,61.3020190591374,71.8220470174181
847,2.32054794520548,66.5772411616156,0.512705108483299,65.5723576142987,67.5821247089326,2.68537112157128,61.314010478212,71.8404718450193
848,2.32328767123288,66.5924155417598,0.513858883749759,65.5852706364743,67.5995604470452,2.6870133310349,61.3259661869524,71.8588648965672
849,2.32602739726027,66.6075562535782,0.515012814036161,65.5981496864907,67.6169628206657,2.68865654477383,61.3378862590236,71.8772262481328
850,2.32876712328767,66.6226633717729,0.516166891308168,65.6109948547969,67.6343318887489,2.69030076340223,61.3497707679239,71.8955559756219
851,2.33150684931507,66.6377369708802,0.517321107580202,65.6238062315806,67.6516677101798,2.69194598753462,61.3616197869852,71.9138541547752
852,2.33424657534247,66.6527771252708,0.518475454915157,65.6365839067691,67.6689703437725,2.69359221778591,61.3734333893731,71.9321208611686
853,2.33698630136986,66.6677839091506,0.519629925424109,65.6493279700302,67.6862398482711,2.69523945477139,61.3852116480873,71.9503561702139
854,2.33972602739726,66.6827573965609,0.520784511266035,65.6620385107732,67.7034762823486,2.6968876991067,61.3969546359627,71.9685601571591
855,2.34246575342466,66.6976976613785,0.521939204647521,65.6747156181498,67.7206797046071,2.69853695140789,61.4086624256685,71.9867328970884
856,2.34520547945205,66.7126047773164,0.523093997822486,65.6873593810552,67.7378501735775,2.70018721229136,61.4203350897097,72.004874464923
857,2.34794520547945,66.727478817924,0.524248883091899,65.6999698881285,67.7549877477195,2.7018384823739,61.4319727004268,72.0229849354212
858,2.35068493150685,66.7423198565877,0.525403852803497,65.7125472277543,67.7720924854211,2.70349076227267,61.4435753299965,72.0410643831789
859,2.35342465753425,66.7571279665308,0.526558899351515,65.7250914880628,67.7891644449989,2.70514405260522,61.4551430504319,72.0591128826298
860,2.35616438356164,66.7719032208144,0.527714015176398,65.7376027569317,67.8062036846972,2.70679835398947,61.4666759335828,72.0771305080461
861,2.35890410958904,66.7866456923373,0.528869192764539,65.750081121986,67.8232102626886,2.70845366704372,61.4781740511362,72.0951173335384
862,2.36164383561644,66.8013554538365,0.530024424648,65.7625266705999,67.8401842370732,2.71010999238663,61.4896374746166,72.1130734330565
863,2.36438356164384,66.816032577888,0.531179703404241,65.774939489897,67.8571256658789,2.71176733063727,61.5010662753866,72.1309988803893
864,2.36712328767123,66.8306771369062,0.532335021655855,65.7873196667514,67.874034607061,2.71342568241507,61.5124605246466,72.1488937491658
865,2.36986301369863,66.8452892031453,0.533490372070293,65.7996672877887,67.890911118502,2.71508504833984,61.523820293436,72.1667581128546
866,2.37260273972603,66.859868848699,0.534645747359608,65.8119824393867,67.9077552580113,2.71674542903177,61.5351456526329,72.1845920447651
867,2.37534246575342,66.8744161455011,0.535801140280181,65.8242652076764,67.9245670833257,2.71840682511142,61.5464366729548,72.2023956180473
868,2.37808219178082,66.8889311653256,0.536956543632465,65.8365156785429,67.9413466521084,2.72006923719976,61.5576934249588,72.2201689056925
869,2.38082191780822,66.9034139797876,0.538111950260723,65.848733937626,67.9580940219492,2.7217326659181,61.5689159790419,72.2379119805332
870,2.38356164383562,66.9178646603429,0.539267353052765,65.8609200703213,67.9748092503646,2.72339711188816,61.5801044054418,72.2556249152441
871,2.38630136986301,66.9322832782892,0.540422744939694,65.8730741617811,67.9914923947973,2.72506257573202,61.5912587742365,72.2733077823419
872,2.38904109589041,66.9466699047656,0.541578118895648,65.8851962969152,68.008143512616,2.72672905807216,61.6023791553453,72.2909606541858
873,2.39178082191781,66.9610246107536,0.542733467937548,65.8972865603914,68.0247626611157,2.72839655953143,61.613465618529,72.3085836029782
874,2.39452054794521,66.9753474670771,0.543888785124843,65.9093450366371,68.041349897517,2.73006508073305,61.6245182333899,72.3261767007643
875,2.3972602739726,66.9896385444029,0.545044063559257,65.9213718098394,68.0579052789664,2.73173462230064,61.6355370693725,72.3437400194333
876,2.4,67.0038979132411,0.546199296384543,65.9333669639462,68.0744288625359,2.7334051848582,61.6465221957639,72.3612736307182
877,2.4027397260274,67.0181256439451,0.547354476786235,65.9453305826673,68.0909207052229,2.73507676903009,61.657473681694,72.3787776061963
878,2.40547945205479,67.0323218067125,0.548509597991397,65.9572627494749,68.1073808639502,2.73674937544108,61.6683915961355,72.3962520172895
879,2.40821917808219,67.046486471585,0.549664653268384,65.9691635476043,68.1238093955657,2.7384230047163,61.6792760079051,72.4136969352649
880,2.41095890410959,67.0606197084488,0.550819635926592,65.9810330600553,68.1402063568424,2.74009765748128,61.690126985663,72.4311124312347
881,2.41369863013699,67.0747215870353,0.551974539316226,65.9928713695924,68.1565718044782,2.74177333436192,61.7009445979137,72.448498576157
882,2.41643835616438,67.0887921769209,0.553129356828048,66.0046785587461,68.1729057950957,2.74345003598451,61.7117289130062,72.4658554408357
883,2.41917808219178,67.1028315475279,0.554284081893148,66.0164547098134,68.1892083852423,2.74512776297571,61.7224799991345,72.4831830959212
884,2.42191780821918,67.1168397681242,0.5554387079827,66.0281999048586,68.2054796313897,2.74680651596258,61.7331979243376,72.5004816119108
885,2.42465753424658,67.1308169078244,0.556593228607734,66.0399142257144,68.2217195899344,2.74848629557256,61.7438827565003,72.5177510591486
886,2.42739726027397,67.1447630355896,0.557747637318892,66.0515977539822,68.2379283171969,2.75016710243347,61.7545345633531,72.534991507826
887,2.43013698630137,67.1586782202278,0.558901927706207,66.0632505710336,68.2541058694219,2.75184893717351,61.7651534124729,72.5522030279827
888,2.43287671232877,67.1725625303944,0.560056093398861,66.0748727580104,68.2702523027783,2.75353180042126,61.775739371283,72.5693856895058
889,2.43561643835616,67.1864160345925,0.561210128064963,66.0864643958261,68.2863676733589,2.75521569280571,61.7862925070537,72.5865395621313
890,2.43835616438356,67.2002388011732,0.56236402541132,66.0980255651661,68.3024520371804,2.7569006149562,61.7968128869028,72.6036647154437
891,2.44109589041096,67.214030898336,0.563517779183206,66.1095563464889,68.3185054501831,2.75858656750249,61.8073005777952,72.6207612188769
892,2.44383561643836,67.2277923941289,0.564671383164143,66.1210568200268,68.3345279682311,2.76027355107469,61.817755646544,72.6378291417138
893,2.44657534246575,67.2415233564491,0.565824831175673,66.1325270657863,68.3505196471119,2.76196156630333,61.8281781598108,72.6548685530875
894,2.44931506849315,67.2552238530431,0.566978117077139,66.1439671635495,68.3664805425366,2.7636506138193,61.8385681841052,72.6718795219809
895,2.45205479452055,67.268893951507,0.568131234765461,66.1553771928744,68.3824107101395,2.76534069425387,61.8489257857864,72.6888621172275
896,2.45479452054795,67.282533719287,0.569284178174922,66.1667572330957,68.3983102054783,2.76703180823874,61.8592510310623,72.7058164075116
897,2.45753424657534,67.2961432236797,0.570436941276944,66.1781073633257,68.4141790840337,2.76872395640594,61.8695439859908,72.7227424613686
898,2.46027397260274,67.3097225318323,0.571589518079876,66.1894276624551,68.4300174012094,2.77041713938792,61.8798047164795,72.7396403471851
899,2.46301369863014,67.323271710743,0.572741902628779,66.2007182091536,68.4458252123324,2.77211135781752,61.8900332882862,72.7565101331998
900,2.46575342465753,67.3367908272615,0.573894089005213,66.2119790818708,68.4616025726521,2.77380661232795,61.9002297670196,72.7733518875033
901,2.46849315068493,67.3502799480889,0.57504607132702,66.2232103588367,68.4773495373412,2.77550290355281,61.9103942181391,72.7901656780388
902,2.47123287671233,67.3637391397787,0.576197843748119,66.2344121180627,68.4930661614947,2.77720023212609,61.9205267069553,72.8069515726021
903,2.47397260273973,67.3771684687363,0.577349400458297,66.2455844373423,68.5087525001304,2.77889859868218,61.9306272986304,72.8237096388422
904,2.47671232876712,67.3905680012201,0.578500735682997,66.2567273942515,68.5244086081888,2.78059800385584,61.9406960581787,72.8404399442615
905,2.47945205479452,67.4039378033414,0.579651843683113,66.2678410661502,68.5400345405325,2.78229844828222,61.9507330504665,72.8571425562162
906,2.48219178082192,67.4172779410646,0.580802718754789,66.2789255301823,68.5556303519469,2.78399993259688,61.9607383402128,72.8738175419164
907,2.48493150684931,67.430588480208,0.581953355229208,66.2899808632765,68.5711960971395,2.78570245743573,61.9707119919893,72.8904649684268
908,2.48767123287671,67.4438694864438,0.583103747472397,66.3010071421476,68.5867318307401,2.78740602343511,61.980654070221,72.9070849026667
909,2.49041095890411,67.4571210252985,0.584253889885021,66.3120044432964,68.6022376073006,2.78911063123173,61.9905646391866,72.9236774114105
910,2.49315068493151,67.4703431621531,0.585403776902185,66.3229728430111,68.6177134812951,2.79081628146268,62.0004437630183,72.940242561288
911,2.4958904109589,67.4835359622437,0.586553402993236,66.3339124173676,68.6331595071199,2.79252297476545,62.0102915057028,72.9567804187846
912,2.4986301369863,67.4966994906615,0.587702762661567,66.3448232422301,68.6485757390929,2.79423071177792,62.0201079310811,72.973291050242
913,2.5013698630137,67.5098338123534,0.588851850444419,66.3557053932526,68.6639622314542,2.79593949313836,62.029893102849,72.9897745218578
914,2.5041095890411,67.5229389921221,0.590000660912686,66.3665589458784,68.6793190383658,2.79764931948544,62.0396470845577,73.0062308996866
915,2.50684931506849,67.5360150946266,0.591149188670726,66.377383975342,68.6946462139113,2.79936019145819,62.0493699396134,73.0226602496399
916,2.50958904109589,67.5490621843825,0.592297428356166,66.3881805566687,68.7099438120962,2.80107210969607,62.0590617312785,73.0390626374864
917,2.51232876712329,67.562080325762,0.593445374639712,66.3989487646762,68.7252118868477,2.80278507483891,62.0687225226713,73.0554381288526
918,2.51506849315069,67.5750695829946,0.59459302222496,66.4096886739749,68.7404504920144,2.80449908752692,62.0783523767664,73.0717867892228
919,2.51780821917808,67.5880300201676,0.595740365848208,66.4204003589684,68.7556596813668,2.80621414840072,62.0879513563954,73.0881086839397
920,2.52054794520548,67.6009617012255,0.596887400278268,66.4310838938544,68.7708395085967,2.80793025810132,62.0975195242467,73.1044038782044
921,2.52328767123288,67.6138646899715,0.598034120316285,66.4417393526255,68.7859900273175,2.80964741727012,62.1070569428661,73.1206724370769
922,2.52602739726027,67.6267390500668,0.599180520795545,66.4523668090696,68.8011112910641,2.81136562654891,62.1165636746571,73.1369144254766
923,2.52876712328767,67.6395848450317,0.6003265965813,66.4629663367709,68.8162033532926,2.81308488657987,62.1260397818813,73.1531299081822
924,2.53150684931507,67.6524021382454,0.601472342570581,66.4735380091101,68.8312662673806,2.81480519800557,62.1354853266583,73.1693189498324
925,2.53424657534247,67.6651909929463,0.602617753692019,66.4840818992655,68.8463000866271,2.816526561469,62.1449003709666,73.185481614926
926,2.53698630136986,67.6779514722328,0.603762824905666,66.4945980802135,68.8613048642521,2.8182489776135,62.1542849766435,73.2016179678221
927,2.53972602739726,67.6906836390632,0.604907551202817,66.5050866247294,68.876280653397,2.81997244708284,62.1636392053855,73.2177280727408
928,2.54246575342466,67.703387556256,0.60605192760583,66.5155476053875,68.8912275071245,2.82169697052116,62.1729631187487,73.2338119937633
929,2.54520547945205,67.7160632864904,0.607195949167955,66.5259810945626,68.9061454784182,2.82342254857301,62.182256778149,73.2498697948318
930,2.54794520547945,67.7287108923066,0.608339610973155,66.5363871644301,68.9210346201831,2.82514918188333,62.1915202448625,73.2659015397507
931,2.55068493150685,67.7413304361059,0.609482908135937,66.5467658869668,68.9358949852451,2.82687687109744,62.2007535800257,73.2819072921862
932,2.55342465753425,67.7539219801513,0.610625835801173,66.5571173339513,68.9507266263512,2.82860561686107,62.2099568446359,73.2978871156667
933,2.55616438356164,67.7664855865674,0.611768389143936,66.5674415769652,68.9655295961696,2.83033541982035,62.2191300995515,73.3138410735834
934,2.55890410958904,67.7790213173413,0.612910563369325,66.5777386873933,68.9803039472893,2.83206628062179,62.2282734054923,73.3297692291903
935,2.56164383561644,67.7915292343223,0.614052353712299,66.5880087364242,68.9950497322205,2.8337981999123,62.2373868230398,73.3456716456049
936,2.56438356164384,67.8040093992226,0.615193755437507,66.5982517950512,69.0097670033941,2.83553117833919,62.2464704126374,73.3615483858079
937,2.56712328767123,67.8164618736175,0.616334763839123,66.6084679340728,69.0244558131621,2.83726521655017,62.2555242345909,73.377399512644
938,2.56986301369863,67.8288867189454,0.617475374240678,66.6186572240933,69.0391162137976,2.83900031519333,62.2645483490687,73.3932250888222
939,2.57260273972603,67.8412839965089,0.618615581994898,66.6288197355236,69.0537482574942,2.84073647491716,62.273542816102,73.4090251769158
940,2.57534246575342,67.8536537674741,0.619755382483541,66.6389555385815,69.0683519963666,2.84247369637057,62.2825076955853,73.4247998393628
941,2.57808219178082,67.8659960928715,0.620894771117231,66.6490647032925,69.0829274824505,2.84421198020284,62.2914430472766,73.4405491384664
942,2.58082191780822,67.8783110335965,0.6220337433353,66.6591472994907,69.0974747677023,2.84595132706365,62.3003489307977,73.4562731363952
943,2.58356164383562,67.8905986504089,0.623172294605629,66.6692033968187,69.1119939039991,2.8476917376031,62.3092254056346,73.4719718951833
944,2.58630136986301,67.9028590039342,0.624310420424484,66.6792330647291,69.1264849431392,2.84943321247165,62.3180725311374,73.4876454767309
945,2.58904109589041,67.9150921546628,0.625448116316361,66.6892363724844,69.1409479368413,2.8511757523202,62.3268903665214,73.5032939428043
946,2.59178082191781,67.9272981629515,0.62658537783383,66.6992133891578,69.1553829367452,2.85291935780001,62.3356789708664,73.5189173550367
947,2.59452054794521,67.9394770890228,0.627722200557377,66.7091641836341,69.1697899944115,2.85466402956276,62.3444384031178,73.5345157749278
948,2.5972602739726,67.9516289929656,0.62885858009525,66.7190888246099,69.1841691613213,2.85640976826053,62.3531687220866,73.5500892638446
949,2.6,67.9637539347356,0.629994512083303,66.7289873805944,69.1985204888768,2.85815657454579,62.3618699864495,73.5656378830217
950,2.6027397260274,67.9758519741554,0.631129992184848,66.7388599199101,69.2128440284008,2.85990444907141,62.3705422547496,73.5811616935613
951,2.60547945205479,67.987923170915,0.632265016090496,66.748706510693,69.227139831137,2.86165339249065,62.3791855853964,73.5966607564335
952,2.60821917808219,67.9999675845717,0.633399579518014,66.7585272208936,69.2414079482498,2.8634034054572,62.3878000366662,73.6121351324771
953,2.61095890410959,68.0119852745509,0.634533678212167,66.7683221182773,69.2556484308245,2.86515448862512,62.3963856667024,73.6275848823994
954,2.61369863013699,68.023976300146,0.635667307944576,66.7780912704251,69.2698613298669,2.86690664264888,62.4049425335156,73.6430100667765
955,2.61643835616438,68.035940720519,0.636800464513567,66.787834744734,69.2840466963039,2.86865986818335,62.4134706949842,73.6584107460538
956,2.61917808219178,68.0478785947004,0.637933143744022,66.7975526084177,69.2982045809831,2.87041416588381,62.4219702088546,73.6737869805462
957,2.62191780821918,68.0597899815899,0.639065341487236,66.8072449285072,69.3123350346727,2.87216953640591,62.4304411327413,73.6891388304386
958,2.62465753424658,68.0716749399566,0.640197053620771,66.8169117718512,69.326438108062,2.87392598040574,62.4388835241274,73.7044663557858
959,2.62739726027397,68.0835335284389,0.641328276048312,66.8265532051171,69.3405138517608,2.87568349853977,62.4472974403649,73.719769616513
960,2.63013698630137,68.0953658055454,0.642459004699524,66.8361692947909,69.3545623163,2.87744209146488,62.4556829386747,73.7350486724162
961,2.63287671232877,68.1071718296548,0.643589235529906,66.8457601071785,69.368583552131,2.87920175983833,62.4640400761473,73.7503035831622
962,2.63561643835616,68.118951659016,0.644718964520659,66.8553257084056,69.3825776096265,2.88096250431782,62.4723689097428,73.7655344082893
963,2.63835616438356,68.1307053517492,0.645848187678533,66.8648661644188,69.3965445390795,2.88272432556141,62.4806694962913,73.780741207207
964,2.64109589041096,68.142432965845,0.646976901035698,66.8743815409857,69.4104843907044,2.8844872242276,62.488941892493,73.795924039197
965,2.64383561643836,68.154134559166,0.6481051006496,66.883871903696,69.4243972146359,2.88625120097527,62.497186154919,73.811082963413
966,2.64657534246575,68.1658101894458,0.649232782602825,66.8933373179616,69.4382830609301,2.88801625646371,62.5054023400108,73.8262180388809
967,2.64931506849315,68.1774599142904,0.650359943002962,66.9027778490171,69.4521419795637,2.88978239135261,62.5135905040813,73.8413293244996
968,2.65205479452055,68.1890837911777,0.651486577982467,66.9121935619208,69.4659740204346,2.89154960630206,62.5217507033147,73.8564168790407
969,2.65479452054795,68.2006818774581,0.652612683698527,66.921584521555,69.4797792333613,2.89331790197257,62.5298829937669,73.8714807611493
970,2.65753424657534,68.2122542303549,0.653738256332928,66.9309507926263,69.4935576680834,2.89508727902504,62.5379874313657,73.886521029344
971,2.66027397260274,68.2238009069642,0.654863292091919,66.9402924396667,69.5073093742617,2.89685773812078,62.5460640719113,73.9015377420171
972,2.66301369863014,68.2353219642556,0.655987787206081,66.9496095270336,69.5210344014776,2.8986292799215,62.5541129710762,73.916530957435
973,2.66575342465753,68.2468174590723,0.657111737930197,66.9589021189106,69.534732799234,2.90040190508931,62.5621341844059,73.9315007337387
974,2.66849315068493,68.2582874481313,0.658235140543118,66.9681702793081,69.5484046169545,2.90217561428674,62.5701277673189,73.9464471289437
975,2.67123287671233,68.2697319880238,0.659357991347636,66.9774140720637,69.5620499039838,2.90395040817671,62.578093775107,73.9613702009405
976,2.67397260273973,68.2811511352153,0.660480286670352,66.9866335608427,69.5756687095879,2.90572628742255,62.5860322629358,73.9762700074948
977,2.67671232876712,68.2925449460463,0.66160202286155,66.9958288091388,69.5892610829538,2.907503252688,62.5939432858448,73.9911466062479
978,2.67945205479452,68.3039134767321,0.662723196295068,67.0049998802745,69.6028270731897,2.90928130463722,62.6018268987474,74.0060000547167
979,2.68219178082192,68.3152567833632,0.663843803368176,67.0141468374015,69.616366729325,2.91106044393473,62.609683156432,74.0208304102945
980,2.68493150684932,68.3265749219059,0.664963840501441,67.0232697435017,69.6298801003102,2.91284067124551,62.6175121135613,74.0356377302506
981,2.68767123287671,68.3378679482021,0.666083304138613,67.032368661387,69.6433672350173,2.91462198723491,62.6253138246731,74.0504220717311
982,2.69041095890411,68.3491359179699,0.66720219074649,67.0414436537006,69.6568281822393,2.91640439256871,62.6330883441808,74.065183491759
983,2.69315068493151,68.3603788868037,0.668320496814804,67.0504947829168,69.6702629906907,2.91818788791307,62.6408357263731,74.0799220472344
984,2.6958904109589,68.3715969101747,0.669438218856091,67.0595221113421,69.6836717090073,2.91997247393459,62.6485560254146,74.0946377949348
985,2.6986301369863,68.3827900434308,0.670555353405576,67.0685257011154,69.6970543857463,2.92175815130026,62.656249295346,74.1093307915156
986,2.7013698630137,68.3939583417973,0.671671897021045,67.0775056142084,69.7104110693863,2.92354492067747,62.6639155900845,74.1240010935102
987,2.7041095890411,68.4051018603769,0.67278784628273,67.0864619124265,69.7237418083273,2.92533278273403,62.6715549634239,74.13864875733
988,2.70684931506849,68.41622065415,0.673903197793186,67.095394657409,69.737046650891,2.92712173813817,62.6791674690349,74.1532738392651
989,2.70958904109589,68.427314777975,0.675017948177174,67.1043039106297,69.7503256453204,2.92891178755849,62.6867531604656,74.1678763954845
990,2.71232876712329,68.4383842865888,0.676132094081544,67.1131897333973,69.7635788397802,2.93070293166405,62.6943120911413,74.1824564820362
991,2.71506849315068,68.4494292346064,0.677245632175114,67.1220521868561,69.7768062823567,2.93249517112428,62.7018443143652,74.1970141548476
992,2.71780821917808,68.4604496765221,0.678358559148557,67.1308913319864,69.7900080210578,2.93428850660903,62.7093498833186,74.2115494697256
